d21J_41163_13	d21J_41163_13	67_rep13_5_rep(pMC524/MBM)_AJ312056.2
d21K_11676_2	d14N_29452_2	1213_IS91_CP005930.1
d21K_11676_2	d14O_18192_2	1213_IS91_CP005930.1
d21K_11676_2	d3C_3011_11	1213_IS91_CP005930.1
d21K_11676_2	d1M_25833_1	1213_IS91_CP005930.1
d21K_11676_2	d21A_64741_10	1213_IS91_CP005930.1
d21K_11676_2	d21E_43613_2	1213_IS91_CP005930.1
d21K_11676_2	d21J_65576_2	1213_IS91_CP005930.1
d21K_11676_2	d28D_25296_1	1213_IS91_CP005930.1
d21K_11676_2	d28F_20594_2	1213_IS91_CP005930.1
d21K_11676_2	d28N_1835_3	1213_IS91_CP005930.1
d21K_11676_2	d28N_3082_7	1213_IS91_CP005930.1
d21K_11676_2	d35A_18053_1	1213_IS91_CP005930.1
d21K_11676_2	d35K_64544_1	1213_IS91_CP005930.1
d21K_11676_2	d35N_49577_2	1213_IS91_CP005930.1
d21K_11676_2	d35O_90645_4	1213_IS91_CP005930.1
d21K_11676_2	d3J_35386_3	1213_IS91_CP005930.1
d21K_11676_2	d42L_11569_2	1213_IS91_CP005930.1
d21K_11676_2	d5L_13576_1	1213_IS91_CP005930.1
d21K_11676_2	HC160_25_54	1213_IS91_CP005930.1
d21K_11676_2	HC160_77_3	1213_IS91_CP005930.1
d21K_11676_2	HC47_46_46	1213_IS91_CP005930.1
d21K_11676_2	HC966_49_2	1213_IS91_CP005930.1
d21K_11676_2	d21J_83223_11	1213_IS91_CP005930.1
d21M_41283_1	d21M_41283_1	51_rep10_2_CDS1(pIM13)_M13761
d35O_181982_1	d35O_181982_1	49_rep9_4_repA2(pTEF2)_AE016831
d35O_181982_1	HC527_6_26	49_rep9_4_repA2(pTEF2)_AE016831
d3N_47432_5	d3N_47432_5	541_tnpA_FP236842.1
d14A_4588_4	d14A_4588_4	2257_tnpA-IS683_KP347127.1
d14A_4588_4	d21K_9072_3	2257_tnpA-IS683_KP347127.1
d14A_4588_4	d28D_13538_1	2257_tnpA-IS683_KP347127.1
d14A_4588_4	d28K_7678_5	2257_tnpA-IS683_KP347127.1
d14A_4588_4	d35L_202804_4	2257_tnpA-IS683_KP347127.1
d14A_4588_4	d35N_31082_4	2257_tnpA-IS683_KP347127.1
d42A_8956_2	d42A_8956_2	2700_tnpA_ADNY01000061.1
d28F_11317_2	d28F_11317_2	2182_tnpA_CP007448.1
d28F_11317_2	d14B_101196_1	2182_tnpA_CP007448.1
d28F_11317_2	d14I_93756_4	2182_tnpA_CP007448.1
d28F_11317_2	d14I_28486_1	2182_tnpA_CP007448.1
d28F_11317_2	d21K_108587_2	2182_tnpA_CP007448.1
d28F_11317_2	d21K_17532_4	2182_tnpA_CP007448.1
d28F_11317_2	d21O_51824_2	2182_tnpA_CP007448.1
d28F_11317_2	d35D_6610_4	2182_tnpA_CP007448.1
d28F_11317_2	d35M_18531_4	2182_tnpA_CP007448.1
d28F_11317_2	d7F_18646_33	2182_tnpA_CP007448.1
d28F_11317_2	HC47_67_1	2182_tnpA_CP007448.1
d28F_11317_2	d21K_17532_3	2182_tnpA_CP007448.1
d21A_34218_5	d21A_34218_5	224_IncX4_2__FN543504
d21A_34218_5	d21K_4774_6	224_IncX4_2__FN543504
d21A_34218_5	d28K_25919_7	224_IncX4_2__FN543504
d21A_34218_5	d35D_19577_7	224_IncX4_2__FN543504
d21A_34218_5	d35M_14484_7	224_IncX4_2__FN543504
d21A_34218_5	d7F_1491_7	224_IncX4_2__FN543504
d3N_13285_1	d3N_13285_1	1193_tnpA_JX424614.1
d3N_13285_1	d1M_45188_5	1193_tnpA_JX424614.1
d21A_176_2	d21A_176_2	1242_tnpA_KP826710.1
d35K_52637_1	d35K_52637_1	301_tnpA_AB362339.1
d5O_16161_1	d5O_16161_1	117_rep22_1_repB(pUB110)_X03408.1
d28L_14563_2	d28L_14563_2	1309_tnpA_KP834592.1
d1G_7327_2	d1G_7327_2	1027_tnpA_JN106169.1
d1G_7327_2	d1M_30353_21	1027_tnpA_JN106169.1
d1G_7327_2	d3I_10502_4	1027_tnpA_JN106169.1
d1G_7327_2	d3O_9111_2	1027_tnpA_JN106169.1
d1G_7327_2	d5G_22467_7	1027_tnpA_JN106169.1
d1G_7327_2	d5O_13120_4	1027_tnpA_JN106169.1
d1G_7327_2	d7A_5060_8	1027_tnpA_JN106169.1
d1G_7327_2	d7H_52093_2	1027_tnpA_JN106169.1
d7B_15316_2	d7B_15316_2	829_IS91_MOFD01000166.1
d7B_15316_2	d14N_34362_1	829_IS91_MOFD01000166.1
d7B_15316_2	d21O_954_1	829_IS91_MOFD01000166.1
d7B_15316_2	d3O_17206_1	829_IS91_MOFD01000166.1
d7B_15316_2	d7E_21699_2	829_IS91_MOFD01000166.1
d7B_15316_3	d7B_15316_3	1112_qacEdelta_AF261825.2
d7B_15316_3	d7E_21699_3	1112_qacEdelta_AF261825.2
d7B_15316_3	d21C_7899_1	1112_qacEdelta_AF261825.2
d7K_1796_2	d7K_1796_2	1777_tnpA_AH009976.2
d7K_1796_2	d14B_1775_2	1777_tnpA_AH009976.2
d7K_1796_2	d21J_82902_5	1777_tnpA_AH009976.2
d7K_1796_2	d21K_60952_5	1777_tnpA_AH009976.2
d7K_1796_2	d28B_104163_2	1777_tnpA_AH009976.2
d7K_1796_2	d28D_27379_2	1777_tnpA_AH009976.2
d7K_1796_2	d28E_5661_2	1777_tnpA_AH009976.2
d7K_1796_2	d35D_2367_2	1777_tnpA_AH009976.2
d7K_1796_2	d35M_9152_5	1777_tnpA_AH009976.2
d7K_1796_2	d7F_2000_5	1777_tnpA_AH009976.2
d7K_1796_2	d1F_13290_7	1777_tnpA_AH009976.2
d14I_86933_3	d14I_86933_3	1180_tnpA_AM286690.1
d14I_86933_3	d14A_8595_2	1180_tnpA_AM286690.1
d14I_86933_3	d14C_1118_1	1180_tnpA_AM286690.1
d14I_86933_3	d14D_6699_9	1180_tnpA_AM286690.1
d14I_86933_3	d14K_36327_9	1180_tnpA_AM286690.1
d14I_86933_3	d14M_31583_3	1180_tnpA_AM286690.1
d14I_86933_3	d14O_20575_2	1180_tnpA_AM286690.1
d14I_86933_3	d21A_49796_3	1180_tnpA_AM286690.1
d14I_86933_3	d21C_9789_6	1180_tnpA_AM286690.1
d14I_86933_3	d21E_25227_1	1180_tnpA_AM286690.1
d14I_86933_3	d21F_29538_9	1180_tnpA_AM286690.1
d14I_86933_3	d21G_14540_2	1180_tnpA_AM286690.1
d14I_86933_3	d21J_194118_1	1180_tnpA_AM286690.1
d14I_86933_3	d21K_1483_8	1180_tnpA_AM286690.1
d14I_86933_3	d21L_31759_2	1180_tnpA_AM286690.1
d14I_86933_3	d21M_24441_9	1180_tnpA_AM286690.1
d14I_86933_3	d21N_17420_2	1180_tnpA_AM286690.1
d14I_86933_3	d21O_39618_8	1180_tnpA_AM286690.1
d14I_86933_3	d28C_39240_5	1180_tnpA_AM286690.1
d14I_86933_3	d28K_26593_2	1180_tnpA_AM286690.1
d14I_86933_3	d28L_20882_2	1180_tnpA_AM286690.1
d14I_86933_3	d28O_43856_1	1180_tnpA_AM286690.1
d14I_86933_3	d35J_98748_1	1180_tnpA_AM286690.1
d14I_86933_3	d35L_217119_5	1180_tnpA_AM286690.1
d14I_86933_3	d42E_29108_1	1180_tnpA_AM286690.1
d14I_86933_3	d42J_39067_2	1180_tnpA_AM286690.1
d14I_86933_3	d42L_11326_9	1180_tnpA_AM286690.1
d14I_86933_3	d7B_94163_2	1180_tnpA_AM286690.1
d14I_86933_3	d7E_15816_2	1180_tnpA_AM286690.1
d14I_86933_3	d21J_147109_5	1180_tnpA_AM286690.1
d14I_86933_3	d28E_111005_3	1180_tnpA_AM286690.1
d14I_86933_3	HC160_10_156	1180_tnpA_AM286690.1
d1F_90329_2	d1F_90329_2	2195_tnpA_HM371194.1
d7F_1020_2	d7F_1020_2	2646_Tn916-orf15_KC414929
d7F_7599_1	d7F_7599_1	301_tnpA_AB362339.1
d21M_46405_2	d21M_46405_2	2756_tnpA_KX810026.1
d35A_8265_2	d35A_8265_2	79_rep17_1_CDS29(pRUM)_AF507977
HC1316_4_74	HC1316_4_74	489_tnpA_FN806773.1
HC1316_4_74	HC11_9_69	489_tnpA_FN806773.1
HC1316_4_74	HC945_1_757	489_tnpA_FN806773.1
HC966_5_254	HC966_5_254	428_tnpA_JX077110.1
d21M_3383_1	d21M_3383_1	31_rep7_8_CDS4(pS194)_NC005564
d3O_14337_3	d3O_14337_3	423_IS91_CP017633.1
d1M_4704_23	d1M_4704_23	816_tnpA3_HE577112.1
d3J_27039_5	d3J_27039_5	2473_tnpA_KM083808.1
d1I_83187_3	d1I_83187_3	1341_Tn916-orf9_KC414929
d1I_83187_3	d21J_97747_3	1341_Tn916-orf9_KC414929
d1I_83187_3	d35A_23444_2	1341_Tn916-orf9_KC414929
d1I_83187_3	d5L_14652_12	1341_Tn916-orf9_KC414929
d1I_83187_3	d7E_38238_1	1341_Tn916-orf9_KC414929
d1I_73063_1	d1I_73063_1	427_tnpA_JF785549.1
d1I_73063_1	d1D_45387_38	427_tnpA_JF785549.1
d1I_73063_1	d28F_521_3	427_tnpA_JF785549.1
d14M_34872_1	d14M_34872_1	117_rep22_1_repB(pUB110)_X03408.1
d14O_25603_2	d14O_25603_2	1335_tnpA1_FN597644.1
d14O_25603_2	d14B_86947_2	1335_tnpA1_FN597644.1
d14O_25603_2	d14I_92012_3	1335_tnpA1_FN597644.1
d14O_25603_2	d28D_3341_1	1335_tnpA1_FN597644.1
d14O_25603_2	d7E_94368_6	1335_tnpA1_FN597644.1
d14I_78334_2	d14I_78334_2	103_rep21_1_rep(pWBG754)_GQ900396.1
d14I_78334_2	d14K_12208_1	103_rep21_1_rep(pWBG754)_GQ900396.1
d14I_78334_2	d7E_34512_2	103_rep21_1_rep(pWBG754)_GQ900396.1
d14I_78334_2	d7L_93403_2	103_rep21_1_rep(pWBG754)_GQ900396.1
d28F_13364_8	d28F_13364_8	2014_tnpA_4_KU665641.1
d28F_13364_8	d1F_21857_15	2014_tnpA_4_KU665641.1
d28F_13364_9	d28F_13364_9	1193_tnpA_JX424614.1
d28F_13364_9	d14O_39531_1	1193_tnpA_JX424614.1
d28F_13364_9	d21A_63548_1	1193_tnpA_JX424614.1
d28F_13364_9	d21A_63548_2	1193_tnpA_JX424614.1
d28F_13364_9	d21J_72335_2	1193_tnpA_JX424614.1
d28F_13364_9	d28K_15628_2	1193_tnpA_JX424614.1
d28F_13364_9	d35A_21744_20	1193_tnpA_JX424614.1
d28F_13364_9	d42D_4776_2	1193_tnpA_JX424614.1
d28F_13364_9	d35O_209962_1	1193_tnpA_JX424614.1
d28F_13364_9	d35A_21744_19	1193_tnpA_JX424614.1
d28F_13364_10	d28F_13364_10	2195_tnpA_HM371194.1
d28J_30771_1	d28J_30771_1	525_IS91_MNPD01000059.1
d14K_12678_3	d14K_12678_3	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d14B_73516_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d14I_81395_4	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d21A_15114_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d21F_105182_1	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d21J_129643_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d21K_2618_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d21O_16655_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d35A_68912_3	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d35L_155298_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d35O_92746_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d3F_18761_3	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d42L_13861_1	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d7B_30050_7	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d7E_39782_2	140_repUS18__rep(pKKS825)_FN377602.2
d14K_12678_3	d7M_2687_2	140_repUS18__rep(pKKS825)_FN377602.2
d28L_3689_2	d28L_3689_2	2600_IS91_CP012199.1
d14N_57415_1	d14N_57415_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d1D_12388_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d1I_72508_3	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d21A_28146_5	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d21E_78369_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d21J_117334_6	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d21K_75365_2	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d28E_2776_5	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d28F_601_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d35A_63599_13	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d35O_214130_3	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d3F_30690_2	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d3I_12506_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d3J_1084_3	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d3L_5965_3	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d3O_22179_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d5L_24175_2	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d5M_34318_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d7B_76749_8	172_IncFIC(FII)_1__AP001918
d14N_57415_1	d7K_2432_1	172_IncFIC(FII)_1__AP001918
d14N_57415_1	HC271_19_76	172_IncFIC(FII)_1__AP001918
d14N_57415_1	HC567_22_62	172_IncFIC(FII)_1__AP001918
d14N_57415_1	HC966_56_11	172_IncFIC(FII)_1__AP001918
d3C_2633_4	d3C_2633_4	2512_tnpA_AY509004.1
d3C_2633_4	d14I_28357_5	2512_tnpA_AY509004.1
d3C_2633_4	d14M_18396_2	2512_tnpA_AY509004.1
d3C_2633_4	d14N_33183_1	2512_tnpA_AY509004.1
d3C_2633_4	d14O_36281_4	2512_tnpA_AY509004.1
d3C_2633_4	d1F_98772_1	2512_tnpA_AY509004.1
d3C_2633_4	d21A_32689_2	2512_tnpA_AY509004.1
d3C_2633_4	d21E_165529_4	2512_tnpA_AY509004.1
d3C_2633_4	d21F_5973_5	2512_tnpA_AY509004.1
d3C_2633_4	d21J_22706_64	2512_tnpA_AY509004.1
d3C_2633_4	d21K_4094_4	2512_tnpA_AY509004.1
d3C_2633_4	d21O_50087_2	2512_tnpA_AY509004.1
d3C_2633_4	d28B_49045_2	2512_tnpA_AY509004.1
d3C_2633_4	d28C_13402_3	2512_tnpA_AY509004.1
d3C_2633_4	d28D_20480_2	2512_tnpA_AY509004.1
d3C_2633_4	d28E_31999_1	2512_tnpA_AY509004.1
d3C_2633_4	d28F_15414_4	2512_tnpA_AY509004.1
d3C_2633_4	d28J_63372_1	2512_tnpA_AY509004.1
d3C_2633_4	d28K_2300_5	2512_tnpA_AY509004.1
d3C_2633_4	d28L_3286_3	2512_tnpA_AY509004.1
d3C_2633_4	d28N_3849_4	2512_tnpA_AY509004.1
d3C_2633_4	d35A_36927_2	2512_tnpA_AY509004.1
d3C_2633_4	d35D_22928_4	2512_tnpA_AY509004.1
d3C_2633_4	d35E_65948_2	2512_tnpA_AY509004.1
d3C_2633_4	d35L_213201_1	2512_tnpA_AY509004.1
d3C_2633_4	d35M_14274_4	2512_tnpA_AY509004.1
d3C_2633_4	d35O_34681_1	2512_tnpA_AY509004.1
d3C_2633_4	d3A_5536_3	2512_tnpA_AY509004.1
d3C_2633_4	d3F_7460_1	2512_tnpA_AY509004.1
d3C_2633_4	d3I_40004_4	2512_tnpA_AY509004.1
d3C_2633_4	d3L_51749_2	2512_tnpA_AY509004.1
d3C_2633_4	d3N_16191_2	2512_tnpA_AY509004.1
d3C_2633_4	d3O_16296_4	2512_tnpA_AY509004.1
d3C_2633_4	d42D_126788_4	2512_tnpA_AY509004.1
d3C_2633_4	d42M_48666_4	2512_tnpA_AY509004.1
d3C_2633_4	d42N_31558_4	2512_tnpA_AY509004.1
d3C_2633_4	d5L_29428_2	2512_tnpA_AY509004.1
d3C_2633_4	d5M_15799_4	2512_tnpA_AY509004.1
d3C_2633_4	d7B_81889_1	2512_tnpA_AY509004.1
d3C_2633_4	d7E_84471_1	2512_tnpA_AY509004.1
d3C_2633_4	d7F_9237_4	2512_tnpA_AY509004.1
d3C_2633_4	d7M_20110_3	2512_tnpA_AY509004.1
d3C_2633_4	HC271_25_8	2512_tnpA_AY509004.1
d3C_2633_4	HC47_106_8	2512_tnpA_AY509004.1
d3C_2633_4	HC567_36_8	2512_tnpA_AY509004.1
d3C_2633_4	HC966_111_3	2512_tnpA_AY509004.1
d21A_49245_1	d21A_49245_1	158_IncFIA_1__AP001918
d21A_49245_1	d21J_193621_2	158_IncFIA_1__AP001918
d21A_49245_1	d7E_51009_4	158_IncFIA_1__AP001918
d35A_53255_3	d35A_53255_3	133_repUS11__CDS16(pTEF3)_AE016832
d35A_53255_3	d7E_24785_1	133_repUS11__CDS16(pTEF3)_AE016832
d35A_53255_3	HC533_14_5	133_repUS11__CDS16(pTEF3)_AE016832
d14A_7225_5	d14A_7225_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14B_15402_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14C_1717_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14D_17390_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14I_95248_8	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14J_50007_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14K_6181_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14L_18017_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14M_38749_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14N_25292_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d14O_15880_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21A_11240_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21B_22332_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21C_10688_3	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21E_99069_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21F_107370_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21J_42911_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21K_4094_6	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21L_39865_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21M_12284_1	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21N_29758_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d21O_2675_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28A_4813_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28D_17324_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28E_159838_3	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28F_7201_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28J_50161_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28K_294_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28L_8020_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28M_12765_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d28O_49887_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35A_17005_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35B_9353_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35D_19057_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35J_65104_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35L_191610_7	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35M_12450_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35N_43735_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d35O_119336_9	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d3B_9172_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d3I_4097_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d3O_14286_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d42B_155048_3	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d42D_195211_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d42E_211571_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d42J_5130_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d42L_13109_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d42M_17332_3	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d42N_31558_6	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d5G_22107_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d5I_2826_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d5J_8667_1	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d5L_29428_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d5M_7503_3	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d5O_18085_1	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d7B_117244_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d7E_7880_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d7F_15078_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d7H_54860_4	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d7J_21372_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d7M_21105_5	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	d7N_15352_1	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	HC160_113_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	HC47_140_2	1338_tnpA_10_CQHS01000038.1
d14A_7225_5	HC966_100_4	1338_tnpA_10_CQHS01000038.1
d14C_2228_6	d14C_2228_6	70_rep14_3_ORF(pRI1)_EU327398
d14C_2228_6	d28D_29901_4	70_rep14_3_ORF(pRI1)_EU327398
d14C_2228_6	d3B_15924_2	70_rep14_3_ORF(pRI1)_EU327398
d14C_2228_6	d7E_48666_1	70_rep14_3_ORF(pRI1)_EU327398
d14C_2228_6	d3L_33066_1	70_rep14_3_ORF(pRI1)_EU327398
d14C_2228_6	d3F_687_2	70_rep14_3_ORF(pRI1)_EU327398
d14C_2274_2	d14C_2274_2	1779_tnpA_KR066794.1
d14C_2274_2	d14B_48514_7	1779_tnpA_KR066794.1
d14C_2274_2	d14D_7922_1	1779_tnpA_KR066794.1
d14C_2274_2	d14I_90227_2	1779_tnpA_KR066794.1
d14C_2274_2	d14J_72230_3	1779_tnpA_KR066794.1
d14C_2274_2	d14K_15876_3	1779_tnpA_KR066794.1
d14C_2274_2	d14L_36865_2	1779_tnpA_KR066794.1
d14C_2274_2	d14M_34149_2	1779_tnpA_KR066794.1
d14C_2274_2	d14N_33719_2	1779_tnpA_KR066794.1
d14C_2274_2	d14O_4585_3	1779_tnpA_KR066794.1
d14C_2274_2	d21A_54124_4	1779_tnpA_KR066794.1
d14C_2274_2	d21C_3061_4	1779_tnpA_KR066794.1
d14C_2274_2	d21E_94717_2	1779_tnpA_KR066794.1
d14C_2274_2	d21F_117071_2	1779_tnpA_KR066794.1
d14C_2274_2	d21J_61276_2	1779_tnpA_KR066794.1
d14C_2274_2	d21K_18352_2	1779_tnpA_KR066794.1
d14C_2274_2	d21M_28126_3	1779_tnpA_KR066794.1
d14C_2274_2	d21N_13453_2	1779_tnpA_KR066794.1
d14C_2274_2	d21O_31986_1	1779_tnpA_KR066794.1
d14C_2274_2	d28C_139363_3	1779_tnpA_KR066794.1
d14C_2274_2	d28D_6947_4	1779_tnpA_KR066794.1
d14C_2274_2	d28E_60842_1	1779_tnpA_KR066794.1
d14C_2274_2	d28K_10507_2	1779_tnpA_KR066794.1
d14C_2274_2	d28L_20358_2	1779_tnpA_KR066794.1
d14C_2274_2	d35A_23234_2	1779_tnpA_KR066794.1
d14C_2274_2	d35C_3284_4	1779_tnpA_KR066794.1
d14C_2274_2	d35D_1531_3	1779_tnpA_KR066794.1
d14C_2274_2	d35H_50836_1	1779_tnpA_KR066794.1
d14C_2274_2	d35J_22052_3	1779_tnpA_KR066794.1
d14C_2274_2	d35L_120518_3	1779_tnpA_KR066794.1
d14C_2274_2	d35O_157048_3	1779_tnpA_KR066794.1
d14C_2274_2	d3A_36705_1	1779_tnpA_KR066794.1
d14C_2274_2	d3B_10714_10	1779_tnpA_KR066794.1
d14C_2274_2	d3D_7519_4	1779_tnpA_KR066794.1
d14C_2274_2	d3E_28805_8	1779_tnpA_KR066794.1
d14C_2274_2	d3F_7795_2	1779_tnpA_KR066794.1
d14C_2274_2	d3G_9903_21	1779_tnpA_KR066794.1
d14C_2274_2	d3H_1286_11	1779_tnpA_KR066794.1
d14C_2274_2	d3I_21230_2	1779_tnpA_KR066794.1
d14C_2274_2	d3J_3832_6	1779_tnpA_KR066794.1
d14C_2274_2	d3L_11488_3	1779_tnpA_KR066794.1
d14C_2274_2	d3N_7949_5	1779_tnpA_KR066794.1
d14C_2274_2	d3O_9997_5	1779_tnpA_KR066794.1
d14C_2274_2	d42J_23352_2	1779_tnpA_KR066794.1
d14C_2274_2	d42L_14542_3	1779_tnpA_KR066794.1
d14C_2274_2	d5B_1267_2	1779_tnpA_KR066794.1
d14C_2274_2	d5E_1702_2	1779_tnpA_KR066794.1
d14C_2274_2	d5G_23555_1	1779_tnpA_KR066794.1
d14C_2274_2	d5H_9297_1	1779_tnpA_KR066794.1
d14C_2274_2	d5I_11384_2	1779_tnpA_KR066794.1
d14C_2274_2	d5J_6195_2	1779_tnpA_KR066794.1
d14C_2274_2	d5K_11038_2	1779_tnpA_KR066794.1
d14C_2274_2	d5L_2178_2	1779_tnpA_KR066794.1
d14C_2274_2	d5M_18893_2	1779_tnpA_KR066794.1
d14C_2274_2	d5O_4217_1	1779_tnpA_KR066794.1
d14C_2274_2	d7B_11117_1	1779_tnpA_KR066794.1
d14C_2274_2	d7E_20165_10	1779_tnpA_KR066794.1
d14C_2274_2	d7H_19954_2	1779_tnpA_KR066794.1
d14C_2274_2	d7I_14853_3	1779_tnpA_KR066794.1
d14C_2274_2	d7J_81480_2	1779_tnpA_KR066794.1
d14C_2274_2	d7K_38102_1	1779_tnpA_KR066794.1
d14C_2274_2	d7L_85725_2	1779_tnpA_KR066794.1
d14C_2274_2	d7M_23565_2	1779_tnpA_KR066794.1
d14C_2274_2	d7N_32506_3	1779_tnpA_KR066794.1
d14C_2274_2	d7O_14283_7	1779_tnpA_KR066794.1
d14C_2274_2	HC168_141_2	1779_tnpA_KR066794.1
d14C_2274_2	HC536_7_122	1779_tnpA_KR066794.1
d14I_90112_2	d14I_90112_2	681_tnpA_JN415682.1
d14I_90112_2	d3O_2731_2	681_tnpA_JN415682.1
d14I_90112_2	d7B_91172_1	681_tnpA_JN415682.1
d42N_11848_1	d42N_11848_1	638_tnpA_DQ361537.1
d42N_11848_1	d42M_6818_1	638_tnpA_DQ361537.1
d5E_4968_4	d5E_4968_4	1884_IS91_CP000705.1
d5E_4968_4	d14A_6318_2	1884_IS91_CP000705.1
d5E_4968_4	d14B_105097_7	1884_IS91_CP000705.1
d5E_4968_4	d14C_4488_3	1884_IS91_CP000705.1
